id_achat,id_client,date_achat,montant,produit
12405,795,2025-09-23 02:41:26,344.83,Phone
12406,795,2025-12-16 05:34:43,474.87,Webcam
12407,795,2025-11-09 17:41:54,306.43,Mouse
12408,795,2025-05-25 01:00:58,452.59,Keyboard
12409,795,2025-09-29 01:05:57,406.36,Webcam
12410,795,2025-07-29 14:32:41,114.68,Tablet
12411,795,2025-07-19 12:13:20,259.52,Mouse
12412,795,2025-07-31 09:58:10,79.21,Charger
12413,795,2025-08-09 17:09:08,50.86,Laptop
12414,795,2025-09-23 13:40:03,368.27,Webcam
12415,796,2025-05-26 17:26:55,411.85,Tablet
12416,796,2025-05-24 09:54:34,86.8,Charger
12417,796,2025-02-17 19:00:46,279.47,Mouse
12418,796,2025-09-07 03:40:29,287.93,Phone
12419,796,2025-06-25 23:00:56,395.55,Webcam
12420,796,2025-02-03 11:00:52,116.74,Webcam
12421,796,2025-08-27 19:50:05,223.22,Webcam
12422,796,2025-12-17 05:38:13,65.82,Laptop
12423,797,2025-02-18 00:02:49,77.09,Speaker
12424,797,2025-04-14 05:41:09,344.4,Webcam
12425,797,2025-02-22 17:26:52,10.48,Monitor
12426,797,2025-07-12 11:23:04,179.67,Charger
12427,797,2025-12-14 16:29:32,372.84,Phone
12428,797,2025-05-10 14:54:43,192.85,Headphones
12429,797,2025-11-18 00:18:49,37.68,Monitor
12430,797,2025-05-13 14:59:24,165.72,Laptop
12431,797,2025-09-26 06:11:38,406.34,Tablet
12432,797,2025-09-27 20:30:57,12.88,Mouse
12433,797,2025-10-01 11:14:19,373.78,Speaker
12434,797,2025-12-22 16:35:32,129.58,Webcam
12435,798,2025-06-21 00:40:09,310.33,Headphones
12436,798,2025-07-11 11:28:06,374.94,Monitor
12437,798,2025-08-05 23:52:46,322.6,Laptop
12438,798,2025-02-27 19:05:39,93.35,Keyboard
12439,798,2025-07-04 19:20:46,256.47,Webcam
12440,798,2025-04-19 19:43:03,383.0,Laptop
12441,798,2025-04-20 19:37:26,126.49,Laptop
12442,798,2025-02-23 08:21:06,143.38,Charger
12443,798,2025-11-23 08:35:32,392.63,Headphones
12444,798,2025-11-24 05:44:54,143.84,Webcam
12445,798,2025-09-20 05:59:01,342.92,Monitor
12446,798,2025-11-18 14:50:16,316.46,Speaker
12447,798,2025-06-05 05:07:22,358.38,Tablet
12448,798,2025-06-22 23:05:31,127.65,Mouse
12449,798,2025-10-10 00:00:47,275.43,Phone
12450,798,2025-12-02 20:45:50,31.88,Headphones
12451,798,2025-03-21 09:05:46,416.75,Tablet
12452,798,2025-06-23 18:34:13,228.74,Phone
12453,799,2025-12-07 18:52:04,436.96,Keyboard
12454,799,2025-03-23 22:32:08,59.06,Headphones
12455,800,2025-06-23 09:02:53,193.9,Phone
12456,800,2025-07-26 00:01:17,277.29,Tablet
12457,800,2025-07-30 09:20:53,82.96,Phone
12458,800,2025-07-25 01:50:44,125.16,Speaker
12459,800,2025-11-01 11:49:31,92.84,Headphones
12460,800,2025-06-29 20:37:48,95.17,Speaker
12461,800,2025-03-18 19:45:17,372.71,Phone
12462,800,2025-08-22 13:03:03,441.93,Mouse
12463,800,2025-12-26 00:20:05,266.26,Mouse
12464,801,2025-06-23 05:22:55,213.51,Laptop
12465,801,2025-04-14 22:15:05,126.4,Charger
12466,801,2025-08-27 18:46:24,341.6,Phone
12467,801,2025-06-25 23:52:42,327.77,Webcam
12468,801,2025-01-26 20:48:18,495.28,Mouse
12469,801,2025-11-23 14:12:38,304.11,Webcam
12470,801,2025-12-22 09:03:58,377.05,Charger
12471,801,2025-08-25 16:00:50,356.15,Webcam
12472,802,2026-01-01 04:28:32,246.25,Laptop
12473,802,2025-06-27 13:53:24,30.94,Keyboard
12474,802,2025-07-18 20:07:06,73.41,Monitor
12475,802,2025-02-10 03:39:36,352.39,Phone
12476,802,2025-05-21 23:47:23,392.47,Webcam
12477,802,2025-10-06 11:35:42,457.53,Webcam
12478,802,2025-10-09 16:54:59,65.93,Headphones
12479,802,2025-11-15 08:26:31,141.81,Keyboard
12480,802,2025-08-04 13:09:37,436.97,Laptop
12481,802,2025-12-20 10:58:20,399.28,Speaker
12482,802,2025-03-06 03:25:23,420.6,Keyboard
12483,802,2025-09-23 16:08:33,61.06,Headphones
12484,802,2025-10-10 14:33:56,234.8,Speaker
12485,802,2025-06-29 08:41:48,191.94,Phone
12486,803,2025-09-23 11:55:49,392.73,Phone
12487,803,2025-02-24 23:40:59,314.89,Monitor
12488,803,2025-03-23 17:39:40,187.29,Keyboard
12489,803,2025-10-24 02:48:32,215.95,Webcam
12490,803,2025-05-01 20:19:37,79.47,Mouse
12491,803,2025-04-13 03:25:06,178.62,Mouse
12492,803,2025-10-29 12:32:44,413.12,Charger
12493,803,2025-12-21 05:07:39,101.17,Mouse
12494,803,2025-08-01 04:02:26,254.27,Headphones
12495,803,2025-02-02 13:07:08,225.2,Phone
12496,803,2025-07-21 18:17:09,347.17,Speaker
12497,803,2025-11-25 19:52:50,255.23,Tablet
12498,803,2025-02-21 12:24:15,424.76,Headphones
12499,803,2025-05-05 23:47:58,296.48,Mouse
12500,803,2025-03-16 01:47:27,62.21,Mouse
12501,803,2025-03-13 12:26:10,384.81,Mouse
12502,803,2025-08-29 08:26:09,462.6,Webcam
12503,803,2025-04-17 22:31:24,276.51,Laptop
12504,803,2025-05-08 04:36:05,192.41,Webcam
12505,803,2025-02-05 08:44:35,111.66,Phone
12506,803,2025-09-24 12:39:39,105.84,Speaker
12507,803,2025-08-09 08:07:40,244.14,Monitor
12508,803,2025-11-02 04:26:41,413.35,Laptop
12509,803,2025-04-16 04:57:21,91.28,Tablet
12510,803,2025-04-19 09:46:54,116.53,Monitor
12511,803,2025-03-08 20:52:38,336.94,Phone
12512,803,2025-05-31 13:31:16,157.94,Mouse
12513,803,2025-06-03 22:45:27,444.02,Tablet
12514,803,2025-06-06 16:33:23,252.18,Headphones
12515,804,2025-03-27 22:56:38,117.02,Monitor
12516,804,2025-08-30 00:26:30,476.2,Phone
12517,804,2025-02-28 17:23:36,45.09,Webcam
12518,804,2025-05-20 09:40:17,213.89,Phone
12519,804,2025-08-23 00:34:01,345.26,Tablet
12520,804,2025-10-19 16:47:41,316.84,Phone
12521,804,2025-09-05 23:33:20,193.55,Monitor
12522,804,2025-03-31 08:12:42,260.57,Phone
12523,804,2025-02-19 13:21:27,304.47,Speaker
12524,804,2025-11-26 01:24:12,371.19,Headphones
12525,804,2025-04-03 15:24:32,444.72,Mouse
12526,804,2025-05-08 16:38:36,138.35,Laptop
12527,804,2025-06-27 14:20:46,422.44,Mouse
12528,804,2025-08-31 23:46:25,163.46,Speaker
12529,804,2025-04-11 15:15:29,488.71,Mouse
12530,804,2025-11-05 21:01:37,300.65,Webcam
12531,804,2025-12-09 02:39:11,464.22,Headphones
12532,804,2025-09-26 18:34:14,194.93,Speaker
12533,804,2025-11-27 20:27:06,391.91,Headphones
12534,804,2025-09-19 00:49:40,11.47,Monitor
12535,804,2025-08-21 02:53:22,275.23,Webcam
12536,804,2025-07-15 00:46:18,344.63,Headphones
12537,804,2025-09-24 01:06:47,206.77,Headphones
12538,804,2025-02-27 15:08:52,348.15,Phone
12539,805,2025-01-25 06:27:14,178.81,Tablet
12540,805,2025-03-14 04:26:49,375.94,Tablet
12541,805,2025-08-20 20:40:37,391.94,Charger
12542,805,2025-12-31 18:52:08,65.67,Tablet
12543,805,2025-12-27 04:31:38,246.45,Laptop
12544,805,2025-08-28 07:28:09,197.82,Charger
12545,805,2025-06-10 18:55:56,119.3,Phone
12546,805,2025-11-01 00:38:25,31.4,Monitor
12547,805,2025-05-23 12:06:06,34.44,Tablet
12548,805,2025-02-11 22:42:54,293.71,Phone
12549,805,2025-07-03 10:49:12,276.18,Tablet
12550,805,2025-11-28 09:24:39,72.86,Tablet
12551,805,2025-07-24 08:56:08,147.58,Phone
12552,805,2025-11-22 18:40:50,264.11,Laptop
12553,805,2025-03-12 01:26:21,52.88,Phone
12554,805,2025-08-31 18:03:01,228.71,Charger
12555,805,2025-10-17 22:19:44,388.61,Mouse
12556,805,2025-10-13 08:57:38,329.48,Webcam
12557,805,2025-07-17 01:11:38,173.99,Webcam
12558,805,2025-11-14 20:05:54,267.65,Speaker
12559,805,2025-03-17 07:16:42,331.52,Charger
12560,805,2025-02-24 06:05:35,243.76,Monitor
12561,805,2025-08-08 05:33:59,295.0,Webcam
12562,805,2025-06-13 10:23:03,315.9,Laptop
12563,805,2025-12-13 23:06:29,164.7,Tablet
12564,806,2025-11-02 16:49:19,250.26,Phone
12565,806,2025-06-30 01:41:40,146.79,Mouse
12566,806,2025-09-24 11:34:13,397.36,Mouse
12567,806,2025-06-27 07:57:30,184.41,Phone
12568,807,2025-07-15 04:17:43,313.71,Phone
12569,807,2025-10-28 14:26:36,497.5,Laptop
12570,807,2025-05-30 12:45:23,222.01,Webcam
12571,807,2025-08-13 16:23:54,113.52,Keyboard
12572,807,2025-09-25 14:15:51,209.13,Headphones
12573,807,2025-07-16 09:00:23,56.41,Mouse
12574,807,2025-06-29 20:35:25,108.06,Phone
12575,807,2025-05-06 02:07:21,92.4,Webcam
12576,807,2025-11-25 21:55:36,490.72,Keyboard
12577,807,2025-10-16 18:41:54,418.07,Webcam
12578,807,2025-11-22 06:43:11,410.81,Mouse
12579,807,2025-02-18 01:23:29,60.64,Charger
12580,807,2025-11-30 15:20:04,159.49,Mouse
12581,807,2025-02-09 02:48:40,116.78,Speaker
12582,807,2025-04-29 13:43:34,258.49,Phone
12583,807,2025-02-07 03:50:48,291.24,Headphones
12584,807,2025-11-10 17:42:08,267.52,Charger
12585,807,2025-03-25 07:39:51,327.65,Charger
12586,808,2025-03-08 07:00:53,202.06,Tablet
12587,808,2025-09-12 08:46:41,351.87,Phone
12588,809,2025-10-17 11:29:03,111.52,Laptop
12589,809,2025-07-28 13:45:30,254.8,Mouse
12590,809,2025-08-12 01:41:25,495.64,Keyboard
12591,809,2025-08-10 01:25:29,102.38,Tablet
12592,809,2025-01-31 23:46:25,66.31,Headphones
12593,809,2025-04-07 06:20:25,403.21,Headphones
12594,809,2025-12-28 15:36:21,216.58,Phone
12595,809,2025-09-09 08:30:06,403.14,Headphones
12596,809,2025-12-06 21:12:34,47.67,Charger
12597,809,2025-03-22 14:08:02,431.88,Keyboard
12598,809,2025-05-14 22:02:04,141.2,Laptop
12599,809,2025-06-14 09:59:27,379.61,Laptop
12600,809,2025-10-24 08:26:43,162.13,Charger
12601,809,2025-02-05 17:47:30,419.05,Headphones
12602,809,2025-09-13 05:33:27,243.35,Tablet
12603,809,2025-02-05 20:21:36,304.67,Monitor
12604,809,2025-01-22 14:35:11,192.07,Keyboard
12605,809,2025-10-31 12:28:48,256.73,Keyboard
12606,809,2025-11-03 08:52:39,350.47,Headphones
12607,809,2025-04-29 04:46:39,343.24,Charger
12608,809,2025-09-26 11:17:00,278.6,Phone
12609,809,2025-07-06 02:58:33,85.04,Monitor
12610,809,2025-05-26 12:24:13,499.6,Headphones
12611,809,2025-09-04 18:50:55,305.84,Tablet
12612,809,2025-08-03 07:31:18,81.29,Keyboard
12613,810,2025-10-10 14:47:50,480.93,Keyboard
12614,810,2025-04-17 03:16:09,61.86,Monitor
12615,810,2025-06-23 05:58:29,44.17,Charger
12616,810,2025-07-22 19:44:58,353.28,Tablet
12617,810,2025-02-04 19:12:49,168.11,Phone
12618,810,2025-12-09 20:45:42,318.38,Monitor
12619,810,2025-11-18 11:45:52,417.71,Mouse
12620,810,2025-09-19 05:43:07,450.03,Phone
12621,810,2025-07-01 10:34:34,411.26,Tablet
12622,810,2025-02-14 15:53:12,356.27,Mouse
12623,810,2025-12-03 13:03:13,407.44,Phone
12624,810,2025-05-13 22:56:25,351.14,Mouse
12625,810,2025-04-18 10:43:27,124.3,Charger
12626,810,2025-05-02 00:00:30,137.95,Monitor
12627,810,2025-02-10 10:34:53,57.86,Headphones
12628,810,2025-08-06 14:33:34,364.43,Speaker
12629,810,2025-03-18 18:52:22,133.33,Headphones
12630,810,2025-01-20 13:38:45,55.97,Mouse
12631,810,2025-04-15 06:50:12,116.64,Laptop
12632,810,2025-09-16 12:02:47,305.52,Laptop
12633,810,2025-03-22 05:00:20,448.43,Webcam
12634,810,2025-11-06 01:50:04,302.93,Speaker
12635,810,2025-03-23 22:38:51,334.12,Keyboard
12636,810,2025-10-27 21:33:20,389.83,Charger
12637,810,2025-10-16 16:28:55,32.61,Charger
12638,811,2025-09-26 13:53:13,350.92,Monitor
12639,811,2025-02-16 12:47:38,187.56,Charger
12640,811,2025-10-21 01:51:17,273.81,Tablet
12641,811,2025-06-09 15:51:10,318.52,Laptop
12642,811,2025-03-04 20:54:05,285.58,Charger
12643,811,2025-10-31 02:31:45,306.62,Tablet
12644,811,2025-06-18 13:03:46,354.28,Webcam
12645,811,2025-06-20 02:23:30,246.89,Headphones
12646,811,2025-01-22 19:13:06,171.02,Phone
12647,811,2025-08-03 16:17:43,215.08,Speaker
12648,811,2025-09-23 12:15:49,41.54,Headphones
12649,811,2025-09-24 18:47:13,115.74,Charger
12650,811,2025-09-13 05:01:17,240.53,Mouse
12651,811,2025-10-02 12:26:01,231.88,Webcam
12652,812,2026-01-15 23:34:40,76.68,Webcam
12653,812,2025-10-15 23:22:34,331.86,Monitor
12654,812,2025-08-26 14:05:14,487.56,Tablet
12655,812,2025-07-08 12:57:11,159.76,Tablet
12656,812,2025-07-24 18:06:29,326.71,Monitor
12657,812,2025-10-04 08:22:59,56.09,Charger
12658,812,2025-09-13 00:40:11,267.35,Headphones
12659,812,2025-06-24 20:55:36,407.27,Laptop
12660,812,2025-03-27 17:31:46,211.78,Headphones
12661,812,2025-02-04 02:28:00,100.57,Headphones
12662,812,2025-05-28 13:28:54,222.6,Monitor
12663,812,2025-02-17 23:47:29,451.88,Phone
12664,812,2025-10-01 13:05:37,446.86,Phone
12665,812,2025-02-24 21:37:26,327.92,Monitor
12666,812,2025-02-06 21:09:04,152.19,Tablet
12667,812,2025-07-11 11:19:06,155.3,Speaker
12668,812,2025-01-22 17:26:37,437.58,Monitor
12669,812,2025-03-02 03:54:52,86.1,Laptop
12670,812,2025-04-17 15:06:00,87.1,Monitor
12671,812,2025-08-12 03:09:20,129.88,Keyboard
12672,812,2025-12-03 13:10:33,13.59,Charger
12673,812,2025-01-29 13:41:23,160.75,Mouse
12674,812,2025-09-15 06:56:07,182.01,Phone
12675,813,2025-08-02 02:17:37,337.47,Speaker
12676,813,2025-08-28 22:21:25,218.64,Phone
12677,813,2025-02-26 12:50:14,490.14,Mouse
12678,813,2025-04-08 14:16:02,494.95,Laptop
12679,814,2025-01-21 20:17:10,403.33,Monitor
12680,814,2025-06-04 00:45:47,60.49,Webcam
12681,814,2025-10-25 15:14:24,182.26,Charger
12682,814,2025-12-07 11:42:16,274.18,Phone
12683,814,2025-08-20 17:07:21,449.65,Webcam
12684,814,2025-02-17 21:15:29,29.08,Monitor
12685,814,2025-04-26 03:58:20,417.1,Tablet
12686,814,2025-09-11 01:04:07,157.04,Keyboard
12687,814,2025-05-31 13:28:45,495.16,Charger
12688,814,2025-12-26 16:22:21,37.34,Tablet
12689,814,2025-06-21 22:00:53,198.92,Phone
12690,814,2025-07-11 00:07:15,337.02,Phone
12691,814,2025-09-01 15:31:34,23.31,Headphones
12692,814,2025-05-25 02:30:55,165.97,Keyboard
12693,814,2025-06-10 15:56:25,312.09,Tablet
12694,814,2025-03-02 10:25:48,377.18,Charger
12695,814,2025-03-28 09:58:23,495.14,Laptop
12696,814,2025-06-24 15:27:19,320.74,Tablet
12697,814,2025-02-17 01:29:45,128.51,Mouse
12698,814,2025-06-28 19:21:38,358.45,Mouse
12699,815,2025-10-14 13:03:22,335.34,Mouse
12700,815,2025-11-11 11:22:03,303.97,Tablet
12701,815,2025-09-27 15:47:33,289.23,Headphones
12702,815,2025-09-23 03:26:27,123.54,Mouse
12703,815,2025-07-21 04:13:05,55.7,Monitor
12704,815,2025-10-20 06:46:51,55.5,Phone
12705,815,2025-11-24 11:00:56,316.31,Speaker
12706,815,2025-04-17 06:59:02,393.39,Headphones
12707,815,2025-05-28 20:22:39,308.33,Laptop
12708,815,2025-02-27 09:26:33,419.53,Headphones
12709,815,2025-10-17 09:35:30,393.89,Monitor
12710,815,2025-10-25 16:40:54,72.14,Tablet
12711,815,2025-06-07 19:35:25,154.09,Mouse
12712,815,2025-10-29 20:58:26,218.07,Tablet
12713,815,2025-08-06 00:38:15,261.07,Headphones
12714,815,2025-12-28 14:03:37,142.38,Headphones
12715,815,2025-06-04 09:00:19,108.77,Monitor
12716,815,2025-07-18 23:09:30,340.53,Speaker
12717,815,2025-07-05 22:50:33,306.21,Headphones
12718,816,2025-03-31 21:28:49,112.26,Keyboard
12719,816,2025-11-24 07:35:56,60.24,Speaker
12720,816,2025-07-30 00:53:04,196.81,Charger
12721,816,2025-10-19 07:37:15,134.66,Laptop
12722,816,2025-11-15 22:58:06,258.79,Keyboard
12723,816,2025-02-05 11:43:27,407.85,Tablet
12724,816,2025-10-12 17:55:53,149.3,Speaker
12725,816,2025-04-08 20:36:29,96.53,Charger
12726,816,2025-09-15 16:16:24,472.91,Speaker
12727,817,2025-10-08 08:22:07,178.33,Webcam
12728,817,2026-01-03 05:02:24,141.8,Keyboard
12729,817,2025-09-20 00:52:08,412.38,Laptop
12730,817,2026-01-05 10:02:33,293.03,Keyboard
12731,817,2025-05-09 16:55:12,89.91,Speaker
12732,817,2025-11-02 22:11:20,320.46,Speaker
12733,817,2025-12-08 19:11:14,405.41,Keyboard
12734,817,2025-03-24 17:00:35,308.3,Webcam
12735,817,2025-06-23 08:35:32,423.33,Laptop
12736,817,2025-10-12 01:08:06,131.88,Mouse
12737,817,2025-01-19 19:28:54,405.27,Charger
12738,818,2026-01-01 18:33:32,480.48,Monitor
12739,818,2025-02-28 19:35:27,170.11,Keyboard
12740,818,2025-11-09 12:32:40,304.46,Webcam
12741,818,2025-06-20 09:02:59,208.38,Laptop
12742,818,2025-02-23 19:41:13,136.72,Phone
12743,818,2025-05-08 08:11:45,403.26,Speaker
12744,818,2025-09-05 01:38:38,108.69,Laptop
12745,818,2025-02-25 19:54:00,383.39,Charger
12746,818,2025-03-28 05:37:55,176.71,Tablet
12747,818,2025-07-25 03:33:04,279.73,Webcam
12748,818,2025-03-01 15:15:15,114.01,Monitor
12749,818,2025-06-13 07:51:38,493.12,Charger
12750,818,2025-08-01 15:10:48,326.08,Mouse
12751,818,2025-06-22 08:22:24,263.01,Mouse
12752,818,2025-12-09 07:42:11,220.55,Charger
12753,818,2025-06-20 05:12:53,274.06,Charger
12754,818,2025-07-13 09:49:19,136.52,Laptop
12755,818,2025-11-22 17:30:24,210.21,Phone
12756,818,2025-06-10 05:32:27,234.21,Laptop
12757,818,2025-06-06 03:30:44,437.37,Mouse
12758,818,2026-01-11 02:11:45,296.28,Phone
12759,818,2025-06-09 22:32:31,424.68,Charger
12760,818,2025-07-24 20:09:00,225.75,Phone
12761,818,2025-07-14 19:26:48,49.59,Headphones
12762,818,2025-01-27 11:25:59,401.23,Monitor
12763,818,2025-06-06 06:06:43,400.1,Webcam
12764,818,2025-08-11 10:32:50,60.29,Mouse
12765,818,2026-01-05 08:57:35,245.41,Keyboard
12766,819,2025-01-20 14:14:26,221.75,Keyboard
12767,819,2025-05-01 01:59:30,10.03,Keyboard
12768,819,2025-04-09 18:16:46,47.52,Speaker
12769,819,2025-09-25 18:21:11,216.96,Laptop
12770,819,2025-12-21 11:55:40,346.25,Mouse
12771,819,2025-04-12 15:54:15,250.78,Monitor
12772,819,2025-10-12 13:31:58,137.77,Tablet
12773,819,2025-09-28 09:17:00,110.16,Headphones
12774,819,2025-02-17 05:58:07,485.13,Keyboard
12775,819,2025-05-25 06:00:14,309.24,Mouse
12776,819,2026-01-10 13:41:17,291.99,Keyboard
12777,819,2025-10-19 02:11:31,19.14,Monitor
12778,819,2025-03-13 09:57:31,168.86,Laptop
12779,819,2026-01-03 01:22:59,326.4,Mouse
12780,820,2026-01-15 01:27:03,429.87,Charger
12781,820,2025-08-24 06:15:18,397.58,Headphones
12782,820,2025-09-17 21:13:04,247.39,Monitor
12783,820,2025-03-21 16:48:48,32.32,Monitor
12784,820,2025-12-26 19:01:07,451.61,Speaker
12785,820,2025-06-08 09:46:21,222.97,Webcam
12786,820,2025-08-25 21:14:44,417.41,Speaker
12787,820,2025-05-01 18:14:48,298.04,Keyboard
12788,820,2025-02-04 10:41:41,402.75,Phone
12789,820,2025-04-25 22:38:15,157.32,Laptop
12790,820,2025-06-06 03:37:25,423.8,Keyboard
12791,820,2025-12-27 09:01:39,37.29,Headphones
12792,820,2025-03-13 11:35:51,274.07,Webcam
12793,820,2025-02-22 21:08:04,219.64,Tablet
12794,821,2025-08-05 18:37:19,194.43,Monitor
12795,821,2025-03-22 16:13:03,261.94,Phone
12796,821,2025-07-25 22:51:39,318.3,Headphones
12797,821,2025-05-01 23:33:27,263.48,Monitor
12798,821,2025-03-05 18:57:55,290.76,Mouse
12799,821,2025-03-30 19:02:45,431.13,Laptop
12800,821,2025-02-20 10:35:38,338.87,Headphones
12801,821,2025-03-02 04:33:09,168.31,Keyboard
12802,821,2025-09-30 17:35:35,118.16,Phone
12803,821,2025-10-28 12:41:50,20.65,Phone
12804,821,2025-12-30 19:00:40,426.58,Tablet
12805,821,2025-09-14 11:36:03,225.24,Charger
12806,821,2025-11-25 00:22:27,194.91,Keyboard
12807,821,2025-07-13 20:51:55,51.19,Charger
12808,821,2025-09-23 15:50:27,327.78,Laptop
12809,821,2025-07-30 10:14:05,381.96,Speaker
12810,821,2025-10-12 14:57:02,431.23,Tablet
12811,821,2025-11-20 19:53:13,454.21,Webcam
12812,821,2025-07-28 12:51:12,235.24,Speaker
12813,821,2025-04-21 11:57:27,194.26,Webcam
12814,821,2025-08-17 22:38:13,33.9,Headphones
12815,821,2025-12-11 22:54:20,199.77,Mouse
12816,821,2025-08-19 19:10:27,81.87,Headphones
12817,821,2025-07-02 07:29:58,376.21,Headphones
12818,821,2025-08-26 14:23:31,134.33,Monitor
12819,822,2025-05-14 17:47:23,318.15,Monitor
12820,822,2025-12-24 21:36:34,207.45,Charger
12821,822,2025-03-09 17:05:19,194.98,Headphones
12822,822,2025-07-17 11:21:43,123.99,Speaker
12823,822,2025-02-28 18:58:04,45.25,Tablet
12824,822,2025-08-06 21:30:29,106.13,Keyboard
12825,822,2025-06-17 20:48:26,225.47,Mouse
12826,823,2025-05-22 01:14:01,243.62,Laptop
12827,823,2025-06-20 21:25:38,229.76,Headphones
12828,823,2025-07-27 03:04:28,420.72,Webcam
12829,824,2025-02-23 03:33:20,147.17,Keyboard
12830,824,2025-09-02 17:35:38,235.88,Mouse
12831,824,2025-09-18 11:08:13,94.8,Mouse
12832,824,2026-01-17 15:22:51,446.19,Mouse
12833,824,2025-12-10 20:35:21,130.05,Mouse
12834,824,2025-01-22 22:30:30,227.8,Keyboard
12835,824,2025-02-16 14:18:06,351.34,Speaker
12836,824,2025-04-06 14:40:50,310.98,Speaker
12837,824,2025-11-07 18:57:28,458.27,Charger
12838,824,2025-11-27 06:27:19,249.31,Webcam
12839,825,2025-12-01 07:42:13,393.94,Keyboard
12840,825,2025-05-13 21:17:05,310.51,Monitor
12841,825,2025-11-29 23:24:26,328.53,Monitor
12842,825,2025-02-23 01:44:02,421.26,Keyboard
12843,825,2025-06-17 09:33:23,77.79,Keyboard
12844,825,2025-11-18 02:52:55,425.74,Webcam
12845,825,2025-03-21 21:09:24,377.45,Monitor
12846,825,2025-07-06 18:23:41,440.31,Laptop
12847,825,2026-01-03 02:35:07,481.53,Headphones
12848,826,2025-11-19 11:24:13,200.75,Mouse
12849,826,2025-07-02 06:03:34,283.21,Monitor
12850,826,2025-03-25 11:24:12,22.26,Tablet
12851,826,2025-12-01 20:38:21,21.04,Webcam
12852,826,2025-06-19 18:20:54,216.41,Keyboard
12853,826,2025-06-21 06:34:05,49.45,Charger
12854,826,2025-05-10 20:37:21,228.12,Headphones
12855,826,2025-06-18 08:12:38,156.04,Phone
12856,826,2025-07-16 14:57:37,165.37,Webcam
12857,826,2025-08-12 02:29:58,385.6,Headphones
12858,826,2025-02-14 10:16:37,39.1,Charger
12859,826,2025-08-16 23:55:39,38.51,Laptop
12860,826,2025-12-10 22:47:20,325.24,Laptop
12861,826,2025-07-30 07:55:02,289.78,Monitor
12862,826,2025-09-28 06:11:04,371.85,Mouse
12863,826,2025-08-22 20:15:05,192.57,Keyboard
12864,827,2025-08-19 11:31:27,258.06,Headphones
12865,827,2025-08-21 02:48:59,374.98,Monitor
12866,827,2025-06-11 13:39:09,178.27,Speaker
12867,827,2026-01-11 11:35:24,491.76,Keyboard
12868,827,2025-03-21 08:15:02,330.8,Mouse
12869,827,2025-02-05 18:55:57,189.07,Keyboard
12870,827,2025-10-25 05:16:15,477.38,Headphones
12871,827,2025-09-11 04:44:46,433.81,Tablet
12872,827,2025-01-24 05:38:57,471.33,Mouse
12873,827,2025-02-16 13:20:25,492.09,Laptop
12874,827,2026-01-16 06:09:23,432.23,Laptop
12875,827,2025-05-26 13:02:46,137.51,Laptop
12876,827,2025-11-05 19:16:04,429.18,Charger
12877,827,2025-09-30 09:34:10,371.06,Phone
12878,827,2025-03-02 10:44:31,39.37,Headphones
12879,827,2025-04-10 11:02:48,409.32,Charger
12880,827,2026-01-13 12:59:42,494.9,Keyboard
12881,827,2025-03-31 11:36:21,413.99,Phone
12882,827,2025-12-21 15:20:11,48.55,Charger
12883,827,2025-11-08 08:27:49,255.91,Charger
12884,827,2025-04-17 20:38:34,370.44,Keyboard
12885,827,2025-07-10 03:03:27,496.87,Phone
12886,827,2025-11-29 18:15:31,278.33,Keyboard
12887,827,2025-05-19 17:47:38,256.17,Webcam
12888,828,2025-08-18 14:47:43,465.28,Mouse
12889,828,2025-10-21 19:49:51,218.93,Monitor
12890,828,2025-02-05 01:49:54,367.78,Webcam
12891,828,2025-09-28 01:51:13,229.85,Phone
12892,828,2025-11-20 04:50:34,260.26,Mouse
12893,828,2025-04-18 01:51:40,260.45,Laptop
12894,828,2025-09-21 23:38:03,147.53,Webcam
12895,828,2025-08-27 00:06:29,369.21,Mouse
12896,828,2025-10-20 03:43:42,205.95,Mouse
12897,828,2025-06-04 03:00:56,278.3,Tablet
12898,828,2025-10-29 22:24:26,357.0,Laptop
12899,828,2025-07-22 06:54:11,372.78,Tablet
12900,828,2025-05-24 05:44:50,190.74,Keyboard
12901,828,2025-06-22 04:52:02,489.2,Charger
12902,828,2026-01-07 16:58:39,193.71,Speaker
12903,828,2025-12-02 04:00:14,324.53,Phone
12904,828,2025-09-24 17:34:18,145.35,Tablet
12905,828,2025-12-20 05:34:33,353.68,Headphones
12906,828,2025-08-07 13:55:10,11.77,Tablet
12907,828,2025-11-18 18:25:36,291.38,Tablet
12908,828,2025-03-16 09:37:51,253.23,Monitor
12909,828,2025-11-25 23:24:18,429.13,Keyboard
12910,828,2026-01-19 04:57:29,146.34,Webcam
12911,828,2025-04-09 00:12:57,343.4,Charger
12912,828,2025-09-07 05:23:56,272.16,Tablet
12913,828,2025-03-13 14:37:42,458.17,Phone
12914,829,2025-05-17 02:08:28,36.85,Phone
12915,829,2026-01-05 07:03:29,115.98,Phone
12916,829,2025-05-24 08:11:41,270.65,Mouse
12917,829,2025-06-28 08:27:02,25.79,Webcam
12918,829,2025-04-28 21:39:06,160.69,Headphones
12919,829,2025-11-19 18:37:13,114.47,Charger
12920,829,2025-10-02 04:59:19,420.62,Monitor
12921,829,2025-03-27 18:07:57,232.35,Speaker
12922,829,2025-08-11 01:04:33,176.4,Monitor
12923,830,2025-12-06 00:47:46,156.62,Monitor
12924,830,2025-09-06 05:09:27,415.53,Laptop
